scenario,year,esc,exporter,importer
default,2050,shipping-lnh3,LY,T0492
default,2050,shipping-lnh3,LY,T0498
default,2050,shipping-lnh3,LY,T0462
default,2050,shipping-lnh3,LY,T0466
default,2050,shipping-lnh3,LY,T0522
default,2050,shipping-lnh3,LY,T0500
default,2050,shipping-lnh3,MA,T0557
default,2050,shipping-lnh3,MA,T0492
default,2050,shipping-lnh3,MA,T0498
default,2050,shipping-lnh3,MA,T0462
default,2050,shipping-lnh3,MA,T0466
default,2050,shipping-lnh3,MA,T0522
default,2050,shipping-lnh3,MA,T0500
default,2050,shipping-lnh3,EH,T0557
default,2050,shipping-lnh3,EH,T0492
default,2050,shipping-lnh3,EH,T0498
default,2050,shipping-lnh3,EH,T0462
default,2050,shipping-lnh3,EH,T0466
default,2050,shipping-lnh3,EH,T0522
default,2050,shipping-lnh3,EH,T0500
default,2050,shipping-lnh3,NA,T0557
default,2050,shipping-lnh3,NA,T0492
default,2050,shipping-lnh3,NA,T0498
default,2050,shipping-lnh3,NA,T0462
default,2050,shipping-lnh3,NA,T0466
default,2050,shipping-lnh3,NA,T0522
default,2050,shipping-lnh3,NA,T0500
default,2050,shipping-lnh3,OM,T0557
default,2050,shipping-lnh3,OM,T0492
default,2050,shipping-lnh3,OM,T0498
default,2050,shipping-lnh3,OM,T0462
default,2050,shipping-lnh3,OM,T0466
default,2050,shipping-lnh3,OM,T0522
default,2050,shipping-lnh3,OM,T0500
default,2050,shipping-lnh3,SA,T0557
default,2050,shipping-lnh3,SA,T0492
default,2050,shipping-lnh3,SA,T0498
default,2050,shipping-lnh3,SA,T0462
default,2050,shipping-lnh3,SA,T0466
default,2050,shipping-lnh3,SA,T0522
default,2050,shipping-lnh3,SA,T0500
default,2050,shipping-lnh3,TN,T0557
default,2050,shipping-lnh3,TN,T0492
default,2050,shipping-lnh3,TN,T0498
default,2050,shipping-lnh3,TN,T0462
default,2050,shipping-lnh3,TN,T0466
default,2050,shipping-lnh3,TN,T0522
default,2050,shipping-lnh3,TN,T0500
default,2050,shipping-lnh3,TR,T0557
default,2050,shipping-lnh3,TR,T0492
default,2050,shipping-lnh3,TR,T0498
default,2050,shipping-lnh3,TR,T0462
default,2050,shipping-lnh3,TR,T0466
default,2050,shipping-lnh3,TR,T0522
default,2050,shipping-lnh3,TR,T0500
default,2050,shipping-lnh3,UA,T0557
default,2050,shipping-lnh3,UA,T0492
default,2050,shipping-lnh3,UA,T0498
default,2050,shipping-lnh3,UA,T0462
default,2050,shipping-lnh3,UA,T0466
default,2050,shipping-lnh3,UA,T0522
default,2050,shipping-lnh3,UA,T0500
default,2050,shipping-lnh3,US-Northeast,T0557
default,2050,shipping-lnh3,US-Northeast,T0492
default,2050,shipping-lnh3,US-Northeast,T0498
default,2050,shipping-lnh3,US-Northeast,T0462
default,2050,shipping-lnh3,US-Northeast,T0466
default,2050,shipping-lnh3,US-Northeast,T0522
default,2050,shipping-lnh3,US-Northeast,T0500
default,2050,shipping-lnh3,US-Southeast,T0557
default,2050,shipping-lnh3,US-Southeast,T0492
default,2050,shipping-lnh3,US-Southeast,T0498
default,2050,shipping-lnh3,US-Southeast,T0462
default,2050,shipping-lnh3,US-Southeast,T0466
default,2050,shipping-lnh3,US-Southeast,T0522
default,2050,shipping-lnh3,US-Southeast,T0500
default,2050,shipping-lnh3,US-Northwest,T0557
default,2050,shipping-lnh3,US-Northwest,T0492
default,2050,shipping-lnh3,US-Northwest,T0498
default,2050,shipping-lnh3,US-Northwest,T0462
default,2050,shipping-lnh3,US-Northwest,T0466
default,2050,shipping-lnh3,US-Northwest,T0522
default,2050,shipping-lnh3,US-Northwest,T0500
default,2050,shipping-lnh3,US-South,T0557
default,2050,shipping-lnh3,US-South,T0492
default,2050,shipping-lnh3,US-South,T0498
default,2050,shipping-lnh3,US-South,T0462
default,2050,shipping-lnh3,US-South,T0466
default,2050,shipping-lnh3,US-South,T0522
default,2050,shipping-lnh3,US-South,T0500
default,2050,shipping-lnh3,US-Southwest,T0557
default,2050,shipping-lnh3,US-Southwest,T0492
default,2050,shipping-lnh3,US-Southwest,T0498
default,2050,shipping-lnh3,US-Southwest,T0462
default,2050,shipping-lnh3,US-Southwest,T0466
default,2050,shipping-lnh3,US-Southwest,T0522
default,2050,shipping-lnh3,US-Southwest,T0500
default,2050,shipping-lnh3,US-Alaska,T0557
default,2050,shipping-lnh3,US-Alaska,T0492
default,2050,shipping-lnh3,US-Alaska,T0498
default,2050,shipping-lnh3,US-Alaska,T0462
default,2050,shipping-lnh3,US-Alaska,T0466
default,2050,shipping-lnh3,US-Alaska,T0522
default,2050,shipping-lnh3,US-Alaska,T0500
default,2050,shipping-lnh3,MX,T0557
default,2050,shipping-lnh3,MX,T0492
default,2050,shipping-lnh3,MX,T0498
default,2050,shipping-lnh3,MX,T0462
default,2050,shipping-lnh3,MX,T0466
default,2050,shipping-lnh3,MX,T0522
default,2050,shipping-lnh3,MX,T0500
default,2050,shipping-lnh3,PK,T0557
default,2050,shipping-lnh3,PK,T0492
default,2050,shipping-lnh3,PK,T0498
default,2050,shipping-lnh3,PK,T0462
default,2050,shipping-lnh3,PK,T0466
default,2050,shipping-lnh3,PK,T0522
default,2050,shipping-lnh3,PK,T0500
default,2050,shipping-lnh3,TH,T0557
default,2050,shipping-lnh3,TH,T0492
default,2050,shipping-lnh3,TH,T0498
default,2050,shipping-lnh3,TH,T0462
default,2050,shipping-lnh3,TH,T0466
default,2050,shipping-lnh3,TH,T0522
default,2050,shipping-lnh3,TH,T0500
default,2050,shipping-lnh3,ZA,T0557
default,2050,shipping-lnh3,ZA,T0492
default,2050,shipping-lnh3,ZA,T0498
default,2050,shipping-lnh3,ZA,T0462
default,2050,shipping-lnh3,ZA,T0466
default,2050,shipping-lnh3,ZA,T0522
default,2050,shipping-lnh3,ZA,T0500
default,2050,shipping-lnh3,KE,T0557
default,2050,shipping-lnh3,KE,T0492
default,2050,shipping-lnh3,KE,T0498
default,2050,shipping-lnh3,KE,T0462
default,2050,shipping-lnh3,KE,T0466
default,2050,shipping-lnh3,KE,T0522
default,2050,shipping-lnh3,KE,T0500
default,2050,shipping-lnh3,TZ,T0557
default,2050,shipping-lnh3,TZ,T0492
default,2050,shipping-lnh3,TZ,T0498
default,2050,shipping-lnh3,TZ,T0462
default,2050,shipping-lnh3,TZ,T0466
default,2050,shipping-lnh3,TZ,T0522
default,2050,shipping-lnh3,TZ,T0500
default,2050,shipping-lnh3,NG,T0557
default,2050,shipping-lnh3,NG,T0492
default,2050,shipping-lnh3,NG,T0498
default,2050,shipping-lnh3,NG,T0462
default,2050,shipping-lnh3,NG,T0466
default,2050,shipping-lnh3,NG,T0522
default,2050,shipping-lnh3,NG,T0500
default,2050,shipping-lnh3,AO,T0557
default,2050,shipping-lnh3,AO,T0492
default,2050,shipping-lnh3,AO,T0498
default,2050,shipping-lnh3,AO,T0462
default,2050,shipping-lnh3,AO,T0466
default,2050,shipping-lnh3,AO,T0522
default,2050,shipping-lnh3,AO,T0500
default,2050,shipping-lnh3,ET,T0557
default,2050,shipping-lnh3,ET,T0492
default,2050,shipping-lnh3,ET,T0498
default,2050,shipping-lnh3,ET,T0462
default,2050,shipping-lnh3,ET,T0466
default,2050,shipping-lnh3,ET,T0522
default,2050,shipping-lnh3,ET,T0500
default,2050,shipping-lnh3,MZ,T0557
default,2050,shipping-lnh3,MZ,T0492
default,2050,shipping-lnh3,MZ,T0498
default,2050,shipping-lnh3,MZ,T0462
default,2050,shipping-lnh3,MZ,T0466
default,2050,shipping-lnh3,MZ,T0522
default,2050,shipping-lnh3,MZ,T0500
default,2050,shipping-lnh3,ER,T0557
default,2050,shipping-lnh3,ER,T0492
default,2050,shipping-lnh3,ER,T0498
default,2050,shipping-lnh3,ER,T0462
default,2050,shipping-lnh3,ER,T0466
default,2050,shipping-lnh3,ER,T0522
default,2050,shipping-lnh3,ER,T0500
default,2050,shipping-lnh3,MR,T0557
default,2050,shipping-lnh3,MR,T0492
default,2050,shipping-lnh3,MR,T0498
default,2050,shipping-lnh3,MR,T0462
default,2050,shipping-lnh3,MR,T0466
default,2050,shipping-lnh3,MR,T0522
default,2050,shipping-lnh3,MR,T0500
default,2050,shipping-lnh3,SN,T0557
default,2050,shipping-lnh3,SN,T0492
default,2050,shipping-lnh3,SN,T0498
default,2050,shipping-lnh3,SN,T0462
default,2050,shipping-lnh3,SN,T0466
default,2050,shipping-lnh3,SN,T0522
default,2050,shipping-lnh3,SN,T0500
default,2050,shipping-lnh3,UY,T0557
default,2050,shipping-lnh3,UY,T0492
default,2050,shipping-lnh3,UY,T0498
default,2050,shipping-lnh3,UY,T0462
default,2050,shipping-lnh3,UY,T0466
default,2050,shipping-lnh3,UY,T0522
default,2050,shipping-lnh3,UY,T0500
default,2050,shipping-lnh3,CO,T0557
default,2050,shipping-lnh3,CO,T0492
default,2050,shipping-lnh3,CO,T0498
default,2050,shipping-lnh3,CO,T0462
default,2050,shipping-lnh3,CO,T0466
default,2050,shipping-lnh3,CO,T0522
default,2050,shipping-lnh3,CO,T0500
default,2050,shipping-lnh3,PE,T0557
default,2050,shipping-lnh3,PE,T0492
default,2050,shipping-lnh3,PE,T0498
default,2050,shipping-lnh3,PE,T0462
default,2050,shipping-lnh3,PE,T0466
default,2050,shipping-lnh3,PE,T0522
default,2050,shipping-lnh3,PE,T0500
default,2050,shipping-lnh3,IN-Northwest,T0557
default,2050,shipping-lnh3,IN-Northwest,T0492
default,2050,shipping-lnh3,IN-Northwest,T0498
default,2050,shipping-lnh3,IN-Northwest,T0462
default,2050,shipping-lnh3,IN-Northwest,T0466
default,2050,shipping-lnh3,IN-Northwest,T0522
default,2050,shipping-lnh3,IN-Northwest,T0500
default,2050,shipping-lnh3,IN-South,T0557
default,2050,shipping-lnh3,IN-South,T0492
default,2050,shipping-lnh3,IN-South,T0498
default,2050,shipping-lnh3,IN-South,T0462
default,2050,shipping-lnh3,IN-South,T0466
default,2050,shipping-lnh3,IN-South,T0522
default,2050,shipping-lnh3,IN-South,T0500
default,2050,shipping-lnh3,IN-East,T0557
default,2050,shipping-lnh3,IN-East,T0492
default,2050,shipping-lnh3,IN-East,T0498
default,2050,shipping-lnh3,IN-East,T0462
default,2050,shipping-lnh3,IN-East,T0466
default,2050,shipping-lnh3,IN-East,T0522
default,2050,shipping-lnh3,IN-East,T0500
default,2050,shipping-lnh3,MG,T0557
default,2050,shipping-lnh3,MG,T0492
default,2050,shipping-lnh3,MG,T0498
default,2050,shipping-lnh3,MG,T0462
default,2050,shipping-lnh3,MG,T0466
default,2050,shipping-lnh3,MG,T0522
default,2050,shipping-lnh3,MG,T0500
default,2050,shipping-lnh3,BO,T0557
default,2050,shipping-lnh3,BO,T0492
default,2050,shipping-lnh3,BO,T0498
default,2050,shipping-lnh3,BO,T0462
default,2050,shipping-lnh3,BO,T0466
default,2050,shipping-lnh3,BO,T0522
default,2050,shipping-lnh3,BO,T0500
default,2050,shipping-meoh,AR-South,T0557
default,2050,shipping-meoh,AR-South,T0492
default,2050,shipping-meoh,AR-South,T0498
default,2050,shipping-meoh,AR-South,T0462
default,2050,shipping-meoh,AR-South,T0466
default,2050,shipping-meoh,AR-South,T0522
default,2050,shipping-meoh,AR-South,T0500
default,2050,shipping-meoh,AR-North,T0557
default,2050,shipping-meoh,AR-North,T0492
default,2050,shipping-meoh,AR-North,T0498
default,2050,shipping-meoh,AR-North,T0462
default,2050,shipping-meoh,AR-North,T0466
default,2050,shipping-meoh,AR-North,T0522
default,2050,shipping-meoh,AR-North,T0500
default,2050,shipping-meoh,AU-West,T0557
default,2050,shipping-meoh,AU-West,T0492
default,2050,shipping-meoh,AU-West,T0498
default,2050,shipping-meoh,AU-West,T0462
default,2050,shipping-meoh,AU-West,T0466
default,2050,shipping-meoh,AU-West,T0522
default,2050,shipping-meoh,AU-West,T0500
default,2050,shipping-meoh,AU-East,T0557
default,2050,shipping-meoh,AU-East,T0492
default,2050,shipping-meoh,AU-East,T0498
default,2050,shipping-meoh,AU-East,T0462
default,2050,shipping-meoh,AU-East,T0466
default,2050,shipping-meoh,AU-East,T0522
default,2050,shipping-meoh,AU-East,T0500
default,2050,shipping-meoh,BR-Northeast,T0557
default,2050,shipping-meoh,BR-Northeast,T0492
default,2050,shipping-meoh,BR-Northeast,T0498
default,2050,shipping-meoh,BR-Northeast,T0462
default,2050,shipping-meoh,BR-Northeast,T0466
default,2050,shipping-meoh,BR-Northeast,T0522
default,2050,shipping-meoh,BR-Northeast,T0500
default,2050,shipping-meoh,BR-Southeast,T0557
default,2050,shipping-meoh,BR-Southeast,T0492
default,2050,shipping-meoh,BR-Southeast,T0498
default,2050,shipping-meoh,BR-Southeast,T0462
default,2050,shipping-meoh,BR-Southeast,T0466
default,2050,shipping-meoh,BR-Southeast,T0522
default,2050,shipping-meoh,BR-Southeast,T0500
default,2050,shipping-meoh,CA-East,T0557
default,2050,shipping-meoh,CA-East,T0492
default,2050,shipping-meoh,CA-East,T0498
default,2050,shipping-meoh,CA-East,T0462
default,2050,shipping-meoh,CA-East,T0466
default,2050,shipping-meoh,CA-East,T0522
default,2050,shipping-meoh,CA-East,T0500
default,2050,shipping-meoh,CL,T0557
default,2050,shipping-meoh,CL,T0492
default,2050,shipping-meoh,CL,T0498
default,2050,shipping-meoh,CL,T0462
default,2050,shipping-meoh,CL,T0466
default,2050,shipping-meoh,CL,T0522
default,2050,shipping-meoh,CL,T0500
default,2050,shipping-meoh,CN-Northeast,T0557
default,2050,shipping-meoh,CN-Northeast,T0492
default,2050,shipping-meoh,CN-Northeast,T0498
default,2050,shipping-meoh,CN-Northeast,T0462
default,2050,shipping-meoh,CN-Northeast,T0466
default,2050,shipping-meoh,CN-Northeast,T0522
default,2050,shipping-meoh,CN-Northeast,T0500
default,2050,shipping-meoh,CN-Southeast,T0557
default,2050,shipping-meoh,CN-Southeast,T0492
default,2050,shipping-meoh,CN-Southeast,T0498
default,2050,shipping-meoh,CN-Southeast,T0462
default,2050,shipping-meoh,CN-Southeast,T0466
default,2050,shipping-meoh,CN-Southeast,T0522
default,2050,shipping-meoh,CN-Southeast,T0500
default,2050,shipping-meoh,DZ,T0557
default,2050,shipping-meoh,DZ,T0492
default,2050,shipping-meoh,DZ,T0498
default,2050,shipping-meoh,DZ,T0462
default,2050,shipping-meoh,DZ,T0466
default,2050,shipping-meoh,DZ,T0522
default,2050,shipping-meoh,DZ,T0500
default,2050,shipping-meoh,EG,T0557
default,2050,shipping-meoh,EG,T0492
default,2050,shipping-meoh,EG,T0498
default,2050,shipping-meoh,EG,T0462
default,2050,shipping-meoh,EG,T0466
default,2050,shipping-meoh,EG,T0522
default,2050,shipping-meoh,EG,T0500
default,2050,shipping-meoh,LY,T0557
default,2050,shipping-meoh,LY,T0492
default,2050,shipping-meoh,LY,T0498
default,2050,shipping-meoh,LY,T0462
default,2050,shipping-meoh,LY,T0466
default,2050,shipping-meoh,LY,T0522
default,2050,shipping-meoh,LY,T0500
default,2050,shipping-meoh,MA,T0557
default,2050,shipping-meoh,MA,T0492
default,2050,shipping-meoh,MA,T0498
default,2050,shipping-meoh,MA,T0462
default,2050,shipping-meoh,MA,T0466
default,2050,shipping-meoh,MA,T0522
default,2050,shipping-meoh,MA,T0500
default,2050,shipping-meoh,EH,T0557
default,2050,shipping-meoh,EH,T0492
default,2050,shipping-meoh,EH,T0498
default,2050,shipping-meoh,EH,T0462
default,2050,shipping-meoh,EH,T0466
default,2050,shipping-meoh,EH,T0522
default,2050,shipping-meoh,EH,T0500
default,2050,shipping-meoh,NA,T0557
default,2050,shipping-meoh,NA,T0492
default,2050,shipping-meoh,NA,T0498
default,2050,shipping-meoh,NA,T0462
default,2050,shipping-meoh,NA,T0466
default,2050,shipping-meoh,NA,T0522
default,2050,shipping-meoh,NA,T0500
default,2050,shipping-meoh,OM,T0557
default,2050,shipping-meoh,OM,T0492
default,2050,shipping-meoh,OM,T0498
default,2050,shipping-meoh,OM,T0462
default,2050,shipping-meoh,OM,T0466
default,2050,shipping-meoh,OM,T0522
default,2050,shipping-meoh,OM,T0500
default,2050,shipping-meoh,SA,T0557
default,2050,shipping-meoh,SA,T0492
default,2050,shipping-meoh,SA,T0498
default,2050,shipping-meoh,SA,T0462
default,2050,shipping-meoh,SA,T0466
default,2050,shipping-meoh,SA,T0522
default,2050,shipping-meoh,SA,T0500
default,2050,shipping-meoh,TN,T0557
default,2050,shipping-meoh,TN,T0492
default,2050,shipping-meoh,TN,T0498
default,2050,shipping-meoh,TN,T0462
default,2050,shipping-meoh,TN,T0466
default,2050,shipping-meoh,TN,T0522
default,2050,shipping-meoh,TN,T0500
default,2050,shipping-meoh,TR,T0557
default,2050,shipping-meoh,TR,T0492
default,2050,shipping-meoh,TR,T0498
default,2050,shipping-meoh,TR,T0462
default,2050,shipping-meoh,TR,T0466
default,2050,shipping-meoh,TR,T0522
default,2050,shipping-meoh,TR,T0500
default,2050,shipping-meoh,UA,T0557
default,2050,shipping-meoh,UA,T0492
default,2050,shipping-meoh,UA,T0498
default,2050,shipping-meoh,UA,T0462
default,2050,shipping-meoh,UA,T0466
default,2050,shipping-meoh,UA,T0522
default,2050,shipping-meoh,UA,T0500
default,2050,shipping-meoh,US-Northeast,T0557
default,2050,shipping-meoh,US-Northeast,T0492
default,2050,shipping-meoh,US-Northeast,T0498
default,2050,shipping-meoh,US-Northeast,T0462
default,2050,shipping-meoh,US-Northeast,T0466
default,2050,shipping-meoh,US-Northeast,T0522
default,2050,shipping-meoh,US-Northeast,T0500
default,2050,shipping-meoh,US-Southeast,T0557
default,2050,shipping-meoh,US-Southeast,T0492
default,2050,shipping-meoh,US-Southeast,T0498
default,2050,shipping-meoh,US-Southeast,T0462
default,2050,shipping-meoh,US-Southeast,T0466
default,2050,shipping-meoh,US-Southeast,T0522
default,2050,shipping-meoh,US-Southeast,T0500
default,2050,shipping-meoh,US-Northwest,T0557
default,2050,shipping-meoh,US-Northwest,T0492
default,2050,shipping-meoh,US-Northwest,T0498
default,2050,shipping-meoh,US-Northwest,T0462
default,2050,shipping-meoh,US-Northwest,T0466
default,2050,shipping-meoh,US-Northwest,T0522
default,2050,shipping-meoh,US-Northwest,T0500
default,2050,shipping-meoh,US-South,T0557
default,2050,shipping-meoh,US-South,T0492
default,2050,shipping-meoh,US-South,T0498
default,2050,shipping-meoh,US-South,T0462
default,2050,shipping-meoh,US-South,T0466
default,2050,shipping-meoh,US-South,T0522
default,2050,shipping-meoh,US-South,T0500
default,2050,shipping-meoh,US-Southwest,T0557
default,2050,shipping-meoh,US-Southwest,T0492
default,2050,shipping-meoh,US-Southwest,T0498
default,2050,shipping-meoh,US-Southwest,T0462
default,2050,shipping-meoh,US-Southwest,T0466
default,2050,shipping-meoh,US-Southwest,T0522
default,2050,shipping-meoh,US-Southwest,T0500
default,2050,shipping-meoh,US-Alaska,T0557
default,2050,shipping-meoh,US-Alaska,T0492
default,2050,shipping-meoh,US-Alaska,T0498
default,2050,shipping-meoh,US-Alaska,T0462
default,2050,shipping-meoh,US-Alaska,T0466
default,2050,shipping-meoh,US-Alaska,T0522
default,2050,shipping-meoh,US-Alaska,T0500
default,2050,shipping-meoh,MX,T0557
default,2050,shipping-meoh,MX,T0492
default,2050,shipping-meoh,MX,T0498
default,2050,shipping-meoh,MX,T0462
default,2050,shipping-meoh,MX,T0466
default,2050,shipping-meoh,MX,T0522
default,2050,shipping-meoh,MX,T0500
default,2050,shipping-meoh,PK,T0557
default,2050,shipping-meoh,PK,T0492
default,2050,shipping-meoh,PK,T0498
default,2050,shipping-meoh,PK,T0462
default,2050,shipping-meoh,PK,T0466
default,2050,shipping-meoh,PK,T0522
default,2050,shipping-meoh,PK,T0500
default,2050,shipping-meoh,TH,T0557
default,2050,shipping-meoh,TH,T0492
default,2050,shipping-meoh,TH,T0498
default,2050,shipping-meoh,TH,T0462
default,2050,shipping-meoh,TH,T0466
default,2050,shipping-meoh,TH,T0522
default,2050,shipping-meoh,TH,T0500
default,2050,shipping-meoh,ZA,T0557
default,2050,shipping-meoh,ZA,T0492
default,2050,shipping-meoh,ZA,T0498
default,2050,shipping-meoh,ZA,T0462
default,2050,shipping-meoh,ZA,T0466
default,2050,shipping-meoh,ZA,T0522
default,2050,shipping-meoh,ZA,T0500
default,2050,shipping-meoh,KE,T0557
default,2050,shipping-meoh,KE,T0492
default,2050,shipping-meoh,KE,T0498
default,2050,shipping-meoh,KE,T0462
default,2050,shipping-meoh,KE,T0466
default,2050,shipping-meoh,KE,T0522
default,2050,shipping-meoh,KE,T0500
default,2050,shipping-meoh,TZ,T0557
default,2050,shipping-meoh,TZ,T0492
default,2050,shipping-meoh,TZ,T0498
default,2050,shipping-meoh,TZ,T0462
default,2050,shipping-meoh,TZ,T0466
default,2050,shipping-meoh,TZ,T0522
default,2050,shipping-meoh,TZ,T0500
default,2050,shipping-meoh,NG,T0557
default,2050,shipping-meoh,NG,T0492
default,2050,shipping-meoh,NG,T0498
default,2050,shipping-meoh,NG,T0462
default,2050,shipping-meoh,NG,T0466
default,2050,shipping-meoh,NG,T0522
default,2050,shipping-meoh,NG,T0500
default,2050,shipping-meoh,AO,T0557
default,2050,shipping-meoh,AO,T0492
default,2050,shipping-meoh,AO,T0498
default,2050,shipping-meoh,AO,T0462
default,2050,shipping-meoh,AO,T0466
default,2050,shipping-meoh,AO,T0522
default,2050,shipping-meoh,AO,T0500
default,2050,shipping-meoh,ET,T0557
default,2050,shipping-meoh,ET,T0492
default,2050,shipping-meoh,ET,T0498
default,2050,shipping-meoh,ET,T0462
default,2050,shipping-meoh,ET,T0466
default,2050,shipping-meoh,ET,T0522
default,2050,shipping-meoh,ET,T0500
default,2050,shipping-meoh,MZ,T0557
default,2050,shipping-meoh,MZ,T0492
default,2050,shipping-meoh,MZ,T0498
default,2050,shipping-meoh,MZ,T0462
default,2050,shipping-meoh,MZ,T0466
default,2050,shipping-meoh,MZ,T0522
default,2050,shipping-meoh,MZ,T0500
default,2050,shipping-meoh,ER,T0557
default,2050,shipping-meoh,ER,T0492
default,2050,shipping-meoh,ER,T0498
default,2050,shipping-meoh,ER,T0462
default,2050,shipping-meoh,ER,T0466
default,2050,shipping-meoh,ER,T0522
default,2050,shipping-meoh,ER,T0500
